chapter_name,link,qns,ans
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-6-find-ways-to-make-a-number-subtraction-sentences-2793,Select the correct option. 10 - 5 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-6-find-ways-to-make-a-number-subtraction-sentences-2795,Select the correct option. 7 - 1 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-6-find-ways-to-make-a-number-subtraction-sentences-2796,Select the correct option. 9 - 2 = ____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-6-find-ways-to-make-a-number-subtraction-sentences-2798,Select the correct option. 10 - 2 = ______,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-6-find-ways-to-make-a-number-subtraction-sentences-2799,Select the correct option. 9 - 0 = ____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-6-find-ways-to-make-a-number-subtraction-sentences-2800,Select the correct option. 16 - 6 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-7-subtracting-zero-and-other-numbers-from-a-larger-number-2802,Subtract: 2 - 2 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-7-subtracting-zero-and-other-numbers-from-a-larger-number-2803,Subtract: 1 - 1 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-7-subtracting-zero-and-other-numbers-from-a-larger-number-2805,Subtract: 4 - 4 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-7-subtracting-zero-and-other-numbers-from-a-larger-number-2806,Subtract: 3 - 3 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-7-subtracting-zero-and-other-numbers-from-a-larger-number-2807,Subtract: 6 - 6 = ______,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-7-subtracting-zero-and-other-numbers-from-a-larger-number-2808,Subtract: 3 - 0 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-7-subtracting-zero-and-other-numbers-from-a-larger-number-2810,Subtract: 7 - 0 = ______,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-7-subtracting-zero-and-other-numbers-from-a-larger-number-2812,Subtract: 6 - 0 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-7-subtracting-zero-and-other-numbers-from-a-larger-number-2813,Subtract: 9 - 9 = ______,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-7-subtracting-zero-and-other-numbers-from-a-larger-number-2814,Subtract: 2 - 0 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-8-learn-to-subtract-doubles-2815,Subtract: 8 - 4 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-8-learn-to-subtract-doubles-2816,Subtract: 18 - 9 = ______,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-8-learn-to-subtract-doubles-2817,Subtract: 14 - 7 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-8-learn-to-subtract-doubles-2818,Subtract: 2 - 1 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-8-learn-to-subtract-doubles-2819,Subtract: 12 - 6 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-8-learn-to-subtract-doubles-2820,Subtract: 16 - 8 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-8-learn-to-subtract-doubles-2821,Subtract: 10 - 5 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-8-learn-to-subtract-doubles-2822,Subtract: 6 - 3 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-8-learn-to-subtract-doubles-2823,Subtract: 4 - 2 = ______,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-8-learn-to-subtract-doubles-2824,Subtract: 8 - 4 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-9-subtraction-facts-involving-numbers-up-to-10-2825,Select the correct option. 2 - 2 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-9-subtraction-facts-involving-numbers-up-to-10-2826,Select the correct option. 2 - 1 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-9-subtraction-facts-involving-numbers-up-to-10-2827,Select the correct option. 3 - 0 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-9-subtraction-facts-involving-numbers-up-to-10-2828,Select the correct option. 9 - 6 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-9-subtraction-facts-involving-numbers-up-to-10-2829,Select the correct option. 5 - 3 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-9-subtraction-facts-involving-numbers-up-to-10-2830,Select the correct option. 4 - 1 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-9-subtraction-facts-involving-numbers-up-to-10-2831,Select the correct option. 7 - 2 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-9-subtraction-facts-involving-numbers-up-to-10-2832,Select the correct option. 5 - 1 = ______,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-9-subtraction-facts-involving-numbers-up-to-10-2833,Select the correct option. 7 - 3 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-9-subtraction-facts-involving-numbers-up-to-10-2834,Select the correct option. 9 - 3 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-10-subtraction-facts-involving-numbers-up-to-18-2835,Select the correct option. 12 - 2 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-10-subtraction-facts-involving-numbers-up-to-18-2836,Select the correct option. 13 - 5 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-10-subtraction-facts-involving-numbers-up-to-18-2837,Select the correct option. 16 - 8 = _____ ,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-10-subtraction-facts-involving-numbers-up-to-18-2838,Select the correct option. 16 - 4 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-10-subtraction-facts-involving-numbers-up-to-18-2839,Select the correct option. 13 - 8 = ______,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-10-subtraction-facts-involving-numbers-up-to-18-2840,Select the correct option. 11 - 6 = ______,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-10-subtraction-facts-involving-numbers-up-to-18-2841,Select the correct option. 13 - 7 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-10-subtraction-facts-involving-numbers-up-to-18-2842,Select the correct option. 15 - 6 = ______,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-10-subtraction-facts-involving-numbers-up-to-18-2843,Select the correct option. 14 - 4 = ______,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-10-subtraction-facts-involving-numbers-up-to-18-2844,Select the correct option. 18 - 5 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-11-word-problems-subtraction-involving-numbers-up-to-18-2845,Jenny needed to fold 18 large and small skirts. There are 4 large skirts. How many small skirts did she have to fold? ,14
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-11-word-problems-subtraction-involving-numbers-up-to-18-2846,"Tom and Jerry went fishing. They caught a total of 15 fish. If Tom caught 8 fish, how many fish did Jerry catch?",7
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-11-word-problems-subtraction-involving-numbers-up-to-18-2847,"John had a box of cookies. The box contained 12 cookies. If John ate 6 cookies, how many cookies were left in the box?",6
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-11-word-problems-subtraction-involving-numbers-up-to-18-2848,Allen started reading a comic book which has a total of 18 pages. He read 10 pages. How many more pages must Allen read to complete the comic book? ,8
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-11-word-problems-subtraction-involving-numbers-up-to-18-2849,There were a total of 16 eggs in a box at first. 5 eggs were thrown away as they were discovered to be rotten. How many eggs were left in the box? ,11
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-12-subtraction-complete-the-subtraction-sentence-2850,Choose the correct answer. 2 − ____ = 1,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-12-subtraction-complete-the-subtraction-sentence-2851,Choose the correct answer. 2 − ____ = 0,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-12-subtraction-complete-the-subtraction-sentence-2852,Choose the correct answer. 6 − ____ = 3,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-12-subtraction-complete-the-subtraction-sentence-2853,Choose the correct answer. 6 − ____ = 4,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-12-subtraction-complete-the-subtraction-sentence-2854,Choose the correct answer. 9 − ____ = 7,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-12-subtraction-complete-the-subtraction-sentence-2855,Choose the correct answer. 6 − ____ = 5,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-12-subtraction-complete-the-subtraction-sentence-2856,Choose the correct answer. 8 − ____ = 4,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-12-subtraction-complete-the-subtraction-sentence-2857,Choose the correct answer. 9 − ____ = 4,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-12-subtraction-complete-the-subtraction-sentence-2858,Choose the correct answer. 8 − ____ = 2,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-12-subtraction-complete-the-subtraction-sentence-2859,Choose the correct answer. 5 − ____ = 1,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-13-learn-more-about-related-subtraction-facts-2883,10 - 6 = 4 10 - 4 = ____ What is the answer to the blank above? Select the correct option.,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-13-learn-more-about-related-subtraction-facts-2885,8 - 5 = 3 8 - 3 = ____ What is the answer to the blank above? Select the correct option.,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-13-learn-more-about-related-subtraction-facts-2886,5 - 2 = 3 5 - 3 = ____ What is the answer to the blank above? Select the correct option. ,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-13-learn-more-about-related-subtraction-facts-2887,6 - 4 = 2 6 - 2 = ____ What is the answer to the blank above? Select the correct option.,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-13-learn-more-about-related-subtraction-facts-2888,7 - 2 = 5 7 - 5 = ____ What is the answer to the blank above? Select the correct option.,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-13-learn-more-about-related-subtraction-facts-2889,4 - 1 = 3 4 - 3 = ____ What is the answer to the blank above? Select the correct option.,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-13-learn-more-about-related-subtraction-facts-2890,5 - 3 = 2 5 - 2 = ____ What is the answer to the blank above? Select the correct option.,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-13-learn-more-about-related-subtraction-facts-2891,9 - 5 = 4 9 - 4 = ____ What is the answer to the blank above? Select the correct option.,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-13-learn-more-about-related-subtraction-facts-2892,8 - 7 = 1 8 - 1 = ____ What is the answer to the blank above? Select the correct option.,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-13-learn-more-about-related-subtraction-facts-2893,7 - 3 = 4 7 - 4 = ____ What is the answer to the blank above? Select the correct option.,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-14-learn-to-subtract-tens-i-2872,40 - 30 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-14-learn-to-subtract-tens-i-2873,60 - 30 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-14-learn-to-subtract-tens-i-2874,30 - 10 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-14-learn-to-subtract-tens-i-2875,60 - 20 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-14-learn-to-subtract-tens-i-2876,80 - 50 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-14-learn-to-subtract-tens-i-2878,70 - 20 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-14-learn-to-subtract-tens-i-2879,90 - 30 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-14-learn-to-subtract-tens-i-2880,100 - 30 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-14-learn-to-subtract-tens-i-2881,40 - 20 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-14-learn-to-subtract-tens-i-2882,70 - 10 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-15-learn-to-subtract-tens-ii-2895,25 - 10 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-15-learn-to-subtract-tens-ii-2897,46 - 20 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-15-learn-to-subtract-tens-ii-2898,63 - 30 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-15-learn-to-subtract-tens-ii-2899,51 - 40 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-15-learn-to-subtract-tens-ii-2900,84 - 60 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-15-learn-to-subtract-tens-ii-2902,58 - 50 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-15-learn-to-subtract-tens-ii-2903,73 - 70 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-15-learn-to-subtract-tens-ii-2905,77 - 50 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-15-learn-to-subtract-tens-ii-2906,33 - 20 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-15-learn-to-subtract-tens-ii-2908,50 - 10 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-16-subtract-a-one-digit-number-from-a-two-digit-number-without-regrouping-2939,Choose the correct answer. 15 - 3 = _____ ,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-16-subtract-a-one-digit-number-from-a-two-digit-number-without-regrouping-2941,Choose the correct answer. 16 - 1 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-16-subtract-a-one-digit-number-from-a-two-digit-number-without-regrouping-2942,Choose the correct answer. 11 - 2 = ______,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-16-subtract-a-one-digit-number-from-a-two-digit-number-without-regrouping-2943,Choose the correct answer. 12 - 8 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-16-subtract-a-one-digit-number-from-a-two-digit-number-without-regrouping-2944,Choose the correct answer. 19 - 8 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-16-subtract-a-one-digit-number-from-a-two-digit-number-without-regrouping-2946,Choose the correct answer. 15 - 8 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-16-subtract-a-one-digit-number-from-a-two-digit-number-without-regrouping-2947,Choose the correct answer. 13 - 6 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-16-subtract-a-one-digit-number-from-a-two-digit-number-without-regrouping-2948,Choose the correct answer. 16 - 3 = ____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-16-subtract-a-one-digit-number-from-a-two-digit-number-without-regrouping-2949,Choose the correct answer. 14 - 6 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-16-subtract-a-one-digit-number-from-a-two-digit-number-without-regrouping-2951,Choose the correct answer. 17 - 6 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-17-subtract-two-two-digit-numbers-without-regrouping-2953,Choose the correct answer. 19 - 13 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-17-subtract-two-two-digit-numbers-without-regrouping-2954,Choose the correct answer. 17 - 15 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-17-subtract-two-two-digit-numbers-without-regrouping-2955,Choose the correct answer. 13 - 12 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-17-subtract-two-two-digit-numbers-without-regrouping-2956,Choose the correct answer. 11 - 11 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-17-subtract-two-two-digit-numbers-without-regrouping-2957,Choose the correct answer. 16 - 11 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-17-subtract-two-two-digit-numbers-without-regrouping-2958,Choose the correct answer. 25 - 12 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-17-subtract-two-two-digit-numbers-without-regrouping-2959,Choose the correct answer. 22 - 11 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-17-subtract-two-two-digit-numbers-without-regrouping-2960,Choose the correct answer. 45 - 34 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-17-subtract-two-two-digit-numbers-without-regrouping-2961,Choose the correct answer. 36 - 14 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-17-subtract-two-two-digit-numbers-without-regrouping-2962,Choose the correct answer. 22 - 10 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-18-word-problems-subtraction-involving-two-digit-numbers-2973,John has a pond in his backyard. There are a total of 18 fish in the pond. 4 of the fish are silver in colour and the rest are gold in colour. How many gold-coloured fish are there in the pond? ,14
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-18-word-problems-subtraction-involving-two-digit-numbers-2978,Billy has a novel that has a total of 17 pages. He read 6 pages. How many more pages does Billy need to read to complete the novel?,11
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-18-word-problems-subtraction-involving-two-digit-numbers-2984,Maria baked a total of 47 cakes. She baked 25 chocolate cakes and the rest are mango cakes. How many mango cakes did Maria bake ?,22
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-18-word-problems-subtraction-involving-two-digit-numbers-2985,John had a basket of 34 apples. 15 of them were green in colour and the rest were red. How many apples were red in colour?,19
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-5-subtraction-exercise-18-word-problems-subtraction-involving-two-digit-numbers-2987,"A comic book had a total of 36 pages. If 13 pages had already been read, how many more pages must be read to complete the comic book?",23
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-1-subtracting-0-from-a-number-2997,1 - 0 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-1-subtracting-0-from-a-number-2998,3 - 0 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-1-subtracting-0-from-a-number-2999,2 - 0 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-1-subtracting-0-from-a-number-3000,5 - 0 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-1-subtracting-0-from-a-number-3001,4 - 0 = _____,D
